id,street,house_no,geom
02913,An der Rast,14,292870.511 5631747.925
02913,An der Rast,15,292846.249 5631718.057
02913,An der Rast,16,292862.816 5631763.976
02913,An der Rast,17,292822.678 5631738.433
02913,An der Rast,18 a,292852.635 5631782.907
02913,An der Rast,18,292859.513 5631770.146
02913,An der Rast,19 a,292815.153 5631749.85
02913,An der Rast,19,292818.784 5631744.087
02913,An der Rast,20 a,292839.375 5631807.588
02913,An der Rast,20,292846.027 5631795.677
02913,An der Rast,21,292806.142 5631762.287
02913,An der Rast,22,292833.766 5631818.116
02913,An der Rast,22 a,292823.101 5631836.767
02913,An der Rast,23,292802.353 5631767.987
02913,An der Rast,24,292816.87 5631848.953
02913,An der Rast,25,292790.131 5631786.012
02913,An der Rast,26,292813.584 5631855.052
02913,An der Rast,26 a,292806.499 5631868.142
02913,An der Rast,27,292786.139 5631791.734
02913,An der Rast,28,292799.404 5631884.686
02913,An der Rast,29,292775.753 5631807.067
02913,An der Rast,30,292789.869 5631894.382
02913,An der Rast,31,292770.99 5631814.144
02913,An der Rast,32,292779.841 5631908.273
02913,An der Rast,33,292766.908 5631832.385
02913,An der Rast,34,292775.447 5631913.727
02913,An der Rast,35,292763.304 5631838.091
02913,An der Rast,36,292760.74 5631929.429
02913,An der Rast,37 a,292744.402 5631844.044
02913,An der Rast,37,292751.308 5631852.865
02913,An der Rast,38,292756.215 5631940.763
02913,An der Rast,39,292747.389 5631858.566
02913,An der Rast,40,292746.825 5631953.757
02913,An der Rast,41,292735.142 5631875.914
02913,An der Rast,43,292731.278 5631881.577
02913,An der Rast,43 a,292727.804 5631887.243
02913,An der Rast,45,292714.108 5631906.809
02913,An der Rast,47,292705.944 5631910.537
02913,An der Rast,49,292701.39 5631924.772
01063,An der Schanz,1,293625.14 5628346.893
01063,An der Schanz,2,293502.216 5628334.973
01063,An der Schanz,3,293621.676 5628331.724
01063,An der Schanz,8,293513.336 5628331.395
01063,An der Schanz,10,293523.759 5628327.404
01063,An der Schanz,14,293578.67 5628294.582
01063,An der Schanz,16,293588.779 5628285.62
01063,An der Schanz,18,293598.453 5628275.997
01063,An der Schanz,19,293649.852 5628264.039
01063,An der Schanz,20,293613.834 5628261.248
01063,An der Schanz,22,293629.996 5628249.553
01063,An der Schanz,24,293643.605 5628241.007
01063,An der Schanz,26,293657.916 5628232.589
03671,An der Schmit,1,299363.652 5625903.746
03671,An der Schmit,3,299344.582 5625924.337
03671,An der Schmit,5,299328.01 5625945.905
03671,An der Schmit,7,299314.218 5625960.052
03671,An der Schmit,9,299384.855 5625941.246
03671,An der Schmit,11,299360.761 5625966.045
02914,An der Schurzelter Brücke,3,292732.402 5631220.584
02914,An der Schurzelter Brücke,5,292706.752 5631223.768
02914,An der Schurzelter Brücke,7,292680.432 5631220.719
02914,An der Schurzelter Brücke,9,292658.784 5631216.52
02914,An der Schurzelter Brücke,9 a,292638.111 5631213.643
02914,An der Schurzelter Brücke,11,292622.823 5631195.822
02914,An der Schurzelter Brücke,13,292659.299 5631175.823
03599,An der Unterbahn,5,299334.386 5626363.892
03599,An der Unterbahn,6,299345.795 5626345.111
03599,An der Unterbahn,7,299329.324 5626374.65
03599,An der Unterbahn,8,299363.018 5626344.041
03599,An der Unterbahn,9,299325.016 5626380.261
03599,An der Unterbahn,10,299365.184 5626345.164
03599,An der Unterbahn,11,299321.925 5626388.633
03599,An der Unterbahn,12,299382.988 5626343.18
03599,An der Unterbahn,13,299317.201 5626395.577
03599,An der Unterbahn,14,299385.791 5626344.627
03599,An der Unterbahn,15,299353.952 5626375.397
03599,An der Unterbahn,16,299398.912 5626349.961
03599,An der Unterbahn,17,299351.748 5626385.023
03599,An der Unterbahn,18,299403 5626352.073
03599,An der Unterbahn,19,299347.835 5626392.179
03599,An der Unterbahn,20,299414.943 5626358.273
03599,An der Unterbahn,21,299344.581 5626402.228
03599,An der Unterbahn,22,299418.972 5626360.37
03599,An der Unterbahn,23,299341.746 5626407.129
03599,An der Unterbahn,24,299427.767 5626304.599
03599,An der Unterbahn,25,299376.351 5626386.476
03599,An der Unterbahn,26,299422.441 5626301.844
03599,An der Unterbahn,27,299372.984 5626395.249
03599,An der Unterbahn,28,299411.795 5626296.301
03599,An der Unterbahn,29,299369.212 5626403.41
03599,An der Unterbahn,30,299406.468 5626293.546
03599,An der Unterbahn,31,299365.056 5626411.377
03599,An der Unterbahn,32 a,299473.492 5626310.652
03599,An der Unterbahn,32 b,299440.33 5626312.735
03599,An der Unterbahn,32,299450.937 5626298.928
03599,An der Unterbahn,33,299361.113 5626418.784
03599,An der Unterbahn,34,299458.553 5626340.106
03599,An der Unterbahn,35,299401.468 5626398.771
03599,An der Unterbahn,36,299437.414 5626371.453
03599,An der Unterbahn,37,299393.979 5626408.45
03599,An der Unterbahn,38,299442.751 5626374.208
03599,An der Unterbahn,39,299391.565 5626418.659
03599,An der Unterbahn,40,299451.261 5626383.87
03599,An der Unterbahn,41,299385.582 5626426.916
03599,An der Unterbahn,42,299456.598 5626386.634
03599,An der Unterbahn,43,299422.096 5626410.628
03599,An der Unterbahn,44,299466.054 5626393.473
03599,An der Unterbahn,45,299418.865 5626419.721
03599,An der Unterbahn,46,299470.892 5626397.662
03599,An der Unterbahn,47,299412.731 5626426.023
03599,An der Unterbahn,49,299410.305 5626435.734
